,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
389,0.0176,0.283,0.7759,0.0542,0.0021,0.2597,0.0001,0.0526,0.1558,0.0002,0.1421,0.3312,1.0227,2.1082,8.2108,1.0614,11.5854
390,0.0172,0.3101,0.7295,0.0588,0.0017,0.2487,0.0001,0.0554,0.1521,0.0002,0.1456,0.3443,1.0241,2.0914,8.2273,1.0702,11.5926
391,0.017,0.2444,0.7147,0.0486,0.0031,0.2627,0.0001,0.0512,0.158,0.0002,0.1498,0.3476,1.04,2.0254,8.2919,1.083,11.6062
392,0.0177,0.211,0.7861,0.0608,0.0021,0.2476,0.0001,0.0473,0.1462,0.0002,0.1403,0.3458,1.0131,2.0409,10.8848,1.0707,14.2127
393,0.0173,0.2423,0.7699,0.0599,0.0019,0.2563,0.0001,0.0488,0.1529,0.0002,0.1521,0.3533,1.0436,2.0821,8.3049,1.0768,11.6791
394,0.0189,0.3492,0.7502,0.0541,0.0022,0.2577,0.0001,0.0472,0.1592,0.0002,0.1493,0.3465,1.0369,2.1643,8.4297,1.0792,11.891
395,0.019,0.3358,0.7312,0.0572,0.0024,0.3282,0.0001,0.0555,0.1514,0.0002,0.1921,0.3587,1.1658,2.2621,8.4013,1.083,11.9617
396,0.0164,0.2414,0.7341,0.0552,0.0031,0.2522,0.0001,0.0586,0.1506,0.0002,0.1429,0.368,1.0518,2.0543,8.2791,1.0767,11.62
397,0.0173,0.237,0.7147,0.056,0.0036,0.2507,0.0001,0.0612,0.1513,0.0002,0.1522,0.3446,1.0376,2.0159,8.2503,1.0726,11.5462
398,0.0163,0.2857,0.7249,0.0539,0.0043,0.2625,0.0001,0.0552,0.1532,0.0002,0.153,0.331,1.0336,2.0721,8.2936,1.0788,11.6529
399,0.017,0.2973,0.7072,0.0525,0.0017,0.3131,0.0002,0.0438,0.1503,0.0003,0.2042,0.3418,1.1286,2.1596,8.3309,1.0764,11.7734
400,0.017,0.2046,0.7588,0.0661,0.0017,0.2394,0.0001,0.052,0.1444,0.0001,0.1394,0.3428,1.0192,2.0084,12.6873,1.0599,15.9598
401,0.0169,0.2547,0.7654,0.0543,0.0019,0.2526,0.0001,0.0465,0.1515,0.0003,0.1537,0.3322,1.0104,2.0599,8.1499,1.0552,11.4699
402,0.0171,0.2808,0.6995,0.0559,0.0047,0.2626,0.0001,0.054,0.1529,0.0002,0.1455,0.3271,1.0214,2.0283,8.1573,1.0538,11.4457
403,0.0171,0.2935,0.7269,0.0604,0.0023,0.3073,0.0001,0.047,0.1538,0.0002,0.1957,0.348,1.1372,2.1826,8.1279,1.0542,11.5727
404,0.0164,0.2863,0.7299,0.0539,0.0017,0.249,0.0001,0.0535,0.1557,0.0002,0.1474,0.3407,1.0211,2.0622,8.1646,1.0578,11.4892
405,0.0171,0.3151,0.7336,0.0566,0.0017,0.2962,0.0001,0.0439,0.1515,0.0001,0.19,0.3695,1.1248,2.2005,8.1726,1.0651,11.6453
406,0.0163,0.2861,0.7503,0.057,0.0022,0.2616,0.0001,0.0545,0.1563,0.0002,0.1464,0.3459,1.043,2.1049,8.2601,1.079,11.6514
407,0.0173,0.2476,0.7438,0.0582,0.0041,0.2518,0.0001,0.0526,0.1524,0.0003,0.1498,0.343,1.0328,2.0533,8.2965,1.0884,11.6435
408,0.0195,0.1129,0.7474,0.0582,0.0018,0.2438,0.0001,0.0535,0.1484,0.0002,0.1389,0.3615,1.0275,1.9209,12.0906,1.6474,15.8945
409,0.0166,0.3068,0.7348,0.055,0.0055,0.2652,0.0001,0.0531,0.1533,0.0002,0.1473,0.35,1.0485,2.1195,8.8423,1.0508,12.2254
410,0.0174,0.2869,0.7324,0.0498,0.0023,0.2557,0.0002,0.0569,0.1549,0.0001,0.1455,0.3426,1.0258,2.0733,8.2647,1.0701,11.6118
411,0.0173,0.2943,0.7186,0.0496,0.0016,0.2964,0.0001,0.0447,0.1525,0.0002,0.19,0.3516,1.0985,2.1384,8.2537,1.0703,11.6657
412,0.0171,0.2309,0.711,0.0538,0.0015,0.2361,0.0001,0.0571,0.1532,0.0001,0.146,0.3208,0.9786,1.9456,8.2996,1.0697,11.5195
413,0.0164,0.2785,0.7582,0.0565,0.0041,0.3088,0.0001,0.0536,0.1557,0.0002,0.2006,0.3399,1.1416,2.2038,8.2981,1.0806,11.7899
414,0.0167,0.3269,0.7301,0.0534,0.0031,0.2552,0.0001,0.0473,0.1496,0.0002,0.1542,0.3431,1.0279,2.1125,8.2973,1.0715,11.6866
415,0.0167,0.2974,0.7188,0.0569,0.0043,0.2549,0.0001,0.0566,0.1513,0.0002,0.1488,0.3325,1.0263,2.0703,8.3271,1.0728,11.6777
416,0.0227,0.1135,0.7709,0.0581,0.0024,0.2504,0.0002,0.0507,0.1422,0.0002,0.1388,0.3604,1.0234,1.9425,14.6131,1.8318,18.6162
417,0.0173,0.2994,0.741,0.0601,0.0032,0.2422,0.0002,0.0472,0.1529,0.0002,0.1473,0.3429,1.0156,2.0834,8.2927,1.0738,11.6631
418,0.0167,0.3168,0.7197,0.0652,0.0042,0.2592,0.0001,0.0595,0.1513,0.0002,0.1388,0.3447,1.0445,2.1088,8.2792,1.0716,11.6649
419,0.0174,0.4457,0.7063,0.0514,0.0014,0.2365,0.0001,0.0529,0.148,0.0001,0.1465,0.3255,0.9724,2.1514,8.1769,1.0484,11.5811
420,0.0166,0.3098,0.694,0.0541,0.0016,0.2415,0.0001,0.0518,0.156,0.0002,0.1459,0.3274,0.9899,2.0204,8.2592,1.0703,11.5537
421,0.0163,0.2986,0.7022,0.0516,0.0015,0.2833,0.0001,0.0485,0.1469,0.0001,0.1916,0.3322,1.0649,2.0886,8.2464,1.047,11.5893
422,0.017,0.3176,0.716,0.0538,0.0014,0.2605,0,0.0529,0.152,0.0002,0.1381,0.3381,1.009,2.0665,8.1758,1.0476,11.4933
423,0.0164,0.2846,0.7321,0.0526,0.0028,0.2554,0.0001,0.0567,0.1531,0.0002,0.1442,0.3417,1.0291,2.072,8.2608,1.0697,11.6076
424,0.0171,0.2082,0.7746,0.0553,0.0022,0.294,0.0001,0.0458,0.144,0.0002,0.1799,0.3452,1.0891,2.1019,10.9473,1.0678,14.3353
425,0.0175,0.2467,0.7915,0.0641,0.0026,0.2523,0.0002,0.0467,0.15,0.0002,0.1488,0.3453,1.0311,2.0961,9.1462,1.0628,12.5148
426,0.0171,0.372,0.7364,0.0542,0.0024,0.2551,0.0002,0.0504,0.1519,0.0001,0.1451,0.3394,1.0181,2.1544,8.1809,1.0522,11.592
427,0.0169,0.2872,0.7308,0.0564,0.0039,0.2564,0.0001,0.0509,0.1556,0.0002,0.1541,0.3343,1.0325,2.0771,8.2997,1.0546,11.639
428,0.0164,0.2499,0.7405,0.0564,0.004,0.2566,0.0001,0.0464,0.1486,0.0001,0.134,0.3499,1.0138,2.0311,8.1635,1.0596,11.4593
429,0.017,0.2258,0.7237,0.0567,0.0016,0.2515,0.0001,0.0519,0.1527,0.0002,0.148,0.336,1.0141,1.9908,8.0867,1.0451,11.328
430,0.0169,0.2255,0.7288,0.0543,0.0018,0.2537,0.0001,0.0568,0.1519,0.0002,0.1389,0.3337,1.0094,1.9914,8.19,1.0582,11.4446
431,0.0174,0.2472,0.7318,0.0653,0.0021,0.2937,0.0002,0.0574,0.1522,0.0002,0.1831,0.342,1.1171,2.1244,8.23,1.069,11.6316
432,0.0173,0.2056,0.7697,0.0665,0.0023,0.249,0.0001,0.049,0.1447,0.0001,0.1382,0.3405,1.0109,2.0143,12.0347,1.5714,15.835
433,0.0173,0.241,0.7753,0.06,0.0019,0.254,0.0001,0.0464,0.1526,0.0002,0.1582,0.3524,1.0637,2.1062,10.2636,1.0516,13.6353
434,0.0165,0.3111,0.7516,0.0535,0.0034,0.252,0.0001,0.0484,0.1498,0.0002,0.1352,0.353,1.015,2.1059,8.2034,1.0616,11.5759
435,0.017,0.2872,0.738,0.0542,0.0039,0.25,0.0001,0.0482,0.152,0.0001,0.1475,0.3237,0.9984,2.0511,8.1806,1.0618,11.4976
436,0.0169,0.349,0.7287,0.0561,0.0029,0.2522,0.0001,0.0508,0.1486,0.0001,0.1389,0.3217,0.991,2.0958,8.2301,1.0679,11.5999
437,0.0175,0.3014,0.7379,0.0522,0.0018,0.2614,0.0001,0.0508,0.153,0.0003,0.139,0.3399,1.0189,2.088,8.2255,1.0502,11.5692
438,0.017,0.2363,0.7303,0.0575,0.004,0.2463,0.0001,0.0551,0.1439,0.0001,0.1483,0.3442,1.019,2.0102,8.1989,1.0517,11.4659
439,0.0171,0.3586,0.6981,0.0569,0.0021,0.2554,0.0001,0.056,0.1502,0.0002,0.1478,0.3443,1.0338,2.1164,8.1522,1.0489,11.5221
440,0.0168,0.2025,0.7724,0.059,0.0018,0.2405,0.0001,0.0472,0.143,0.0002,0.1389,0.3449,0.991,1.9959,11.3541,1.2143,14.7659
441,0.0174,0.2409,0.7319,0.0525,0.0015,0.2472,0.0001,0.0467,0.1489,0.0001,0.1488,0.3541,1.0115,2.0108,10.6659,1.056,13.9406
442,0.017,0.2984,0.725,0.0554,0.0029,0.2497,0.0001,0.0515,0.1501,0.0003,0.151,0.3446,1.0271,2.0807,8.1828,1.0534,11.523
443,0.0168,0.2472,0.7311,0.0556,0.0041,0.2851,0.0001,0.0432,0.1481,0.0002,0.1975,0.3518,1.1072,2.1134,8.1649,1.0476,11.5291
444,0.0173,0.279,0.7636,0.057,0.0026,0.2538,0,0.0535,0.1529,0.0002,0.1499,0.328,1.0176,2.0889,8.1334,1.0389,11.4686
445,0.0168,0.2833,0.7305,0.0542,0.0014,0.2401,0.0001,0.0504,0.1471,0.0001,0.1459,0.3373,0.9894,2.0287,8.6665,1.0621,11.9644
446,0.0173,0.3032,0.7057,0.0515,0.0014,0.2334,0.0001,0.0521,0.1484,0.0001,0.1463,0.3313,0.9741,2.0067,8.1004,1.0444,11.3598
447,0.0171,0.4277,0.6998,0.0625,0.0015,0.2992,0.0002,0.0539,0.1538,0.0003,0.1888,0.3332,1.1074,2.262,8.2332,1.0654,11.7661
448,0.0159,0.1966,0.7464,0.0561,0.0016,0.2515,0.0001,0.0485,0.1395,0.0002,0.1412,0.3582,1.0132,1.9786,14.1559,1.051,17.3939
449,0.018,0.3017,0.741,0.0597,0.0018,0.2548,0.0001,0.0558,0.1506,0.0002,0.1474,0.3347,1.0264,2.0972,8.203,1.0522,11.5682
450,0.0182,0.294,0.6983,0.0537,0.0015,0.239,0.0001,0.0461,0.146,0.0001,0.146,0.3381,0.9802,1.9983,8.7541,1.062,12.0302
451,0.0172,0.2868,0.6829,0.0558,0.0014,0.2399,0.0001,0.0484,0.146,0.0001,0.1457,0.3406,0.9877,1.98,8.1877,1.153,11.5255
452,0.0166,0.2983,0.7294,0.0567,0.0036,0.2554,0.0001,0.0525,0.1503,0.0003,0.1498,0.3623,1.0531,2.1098,8.1703,1.0507,11.5382
453,0.0171,0.2787,0.7393,0.0534,0.002,0.2506,0.0001,0.0546,0.1498,0.0002,0.1547,0.3426,1.0266,2.071,8.2325,1.0631,11.5742
454,0.0169,0.2272,0.7332,0.054,0.0015,0.2374,0,0.0436,0.1488,0.0001,0.1457,0.3279,0.9681,1.9513,8.2116,1.062,11.4304
455,0.0171,0.2338,0.6789,0.0514,0.0014,0.239,0.0001,0.0497,0.1469,0.0001,0.1366,0.3308,0.965,1.9002,8.7813,1.0612,11.948
456,0.0163,0.2081,0.7579,0.0477,0.002,0.3006,0.0001,0.0474,0.1618,0.0002,0.1781,0.3526,1.1117,2.104,10.6539,1.041,14.0084
457,0.0175,0.2507,0.747,0.0567,0.0025,0.2542,0.0001,0.0528,0.1498,0.0002,0.1474,0.3394,1.0188,2.042,8.2352,1.0578,11.5488
458,0.0174,0.3415,0.7444,0.0563,0.0023,0.2552,0,0.0543,0.1515,0.0002,0.146,0.3243,1.0042,2.1168,8.2968,1.0458,11.6712
459,0.0177,0.242,0.759,0.0537,0.0016,0.2569,0.0001,0.0573,0.1508,0.0002,0.1408,0.3386,1.0147,2.0414,9.1078,1.0534,12.4113
460,0.0163,0.2819,0.7057,0.054,0.0016,0.2937,0.0001,0.0515,0.1465,0.0002,0.1943,0.3375,1.0896,2.1006,8.1287,1.0442,11.4771
461,0.0166,0.2871,0.6981,0.0528,0.0014,0.2826,0.0001,0.0434,0.1457,0.0002,0.1898,0.3451,1.0706,2.0805,8.1748,1.0445,11.5056
462,0.0167,0.3052,0.71,0.054,0.0015,0.2426,0.0002,0.0523,0.1477,0.0002,0.1346,0.3412,0.985,2.0261,8.0854,1.0449,11.3588
463,0.0166,0.3645,0.705,0.0525,0.0014,0.2368,0.0001,0.0518,0.1452,0.0002,0.1336,0.3159,0.9465,2.0384,8.1503,1.0433,11.4358
464,0.0153,0.1975,0.7525,0.0578,0.0026,0.2558,0.0001,0.0553,0.1504,0.0002,0.1316,0.3427,1.0123,1.989,11.7084,1.4556,15.3607
465,0.0186,0.2548,0.7763,0.0615,0.0027,0.2578,0.0001,0.0462,0.1489,0.0003,0.1497,0.3551,1.0426,2.1049,11.6161,1.1721,15.1031
466,0.017,0.3018,0.7269,0.0583,0.0017,0.2601,0.0001,0.0497,0.1488,0.0002,0.1429,0.3316,1.0099,2.0665,8.2986,1.0278,11.5971
467,0.0171,0.3211,0.7255,0.0553,0.0019,0.2495,0.0001,0.0545,0.1492,0.0001,0.1491,0.3336,1.0124,2.0858,9.4198,1.047,12.7589
468,0.0166,0.2876,0.7477,0.0542,0.0017,0.2481,0.0001,0.052,0.1495,0.0002,0.1549,0.3492,1.0276,2.0906,9.394,1.0315,12.7209
469,0.0169,0.2849,0.7265,0.0559,0.0037,0.2484,0.0001,0.045,0.1545,0.0001,0.1372,0.3463,1.0099,2.0477,9.4748,1.7178,13.4461
470,0.0167,0.2896,0.7325,0.0574,0.0034,0.2488,0.0001,0.0514,0.151,0.0002,0.1501,0.3539,1.0365,2.0848,8.3225,1.7308,12.3478
471,0.0182,0.2986,0.7276,0.0575,0.0037,0.298,0.0001,0.0563,0.1509,0.0002,0.1968,0.3367,1.1196,2.1732,8.2614,1.0413,11.6802
472,0.0187,0.1115,0.7769,0.0608,0.0039,0.2402,0.0001,0.0467,0.1407,0.0002,0.1303,0.3603,1.004,1.9253,13.7252,1.0446,16.9245
473,0.0167,0.323,0.7665,0.055,0.0016,0.2625,0.0001,0.0538,0.1574,0.0003,0.1401,0.3543,1.0477,2.1643,9.476,1.4357,13.2838
474,0.0164,0.3616,0.7182,0.0519,0.0035,0.2531,0.0001,0.0462,0.1501,0.0002,0.1471,0.3428,1.0138,2.1193,8.2368,1.4414,12.006
475,0.0176,0.2961,0.7032,0.0554,0.0046,0.2567,0.0002,0.06,0.1525,0.0002,0.1496,0.3361,1.0366,2.0646,8.5467,1.034,11.8536
476,0.0176,0.2922,0.707,0.0537,0.0017,0.2453,0.0001,0.0533,0.1443,0.0002,0.1422,0.3403,1.004,2.0309,9.0799,1.0336,12.3559
477,0.0167,0.2868,0.7385,0.0576,0.0034,0.2485,0.0001,0.0535,0.1485,0.0002,0.1489,0.3357,1.0184,2.0696,8.9665,1.0679,12.3089
478,0.0169,0.3014,0.753,0.0646,0.0023,0.2921,0.0001,0.0642,0.1571,0.0002,0.1543,0.3569,1.1155,2.1958,10.3422,1.0243,13.7665
479,0.0179,0.2967,0.7295,0.0629,0.0038,0.2422,0.0001,0.0575,0.1521,0.0003,0.1481,0.359,1.0469,2.0985,9.534,1.6765,13.5199
480,0.0175,0.2149,0.7703,0.0525,0.0041,0.2625,0.0001,0.0529,0.1486,0.0002,0.1285,0.3545,1.0251,2.0405,14.6269,1.8168,18.6965
481,0.0164,0.2574,0.796,0.0571,0.0038,0.2947,0.0001,0.0572,0.1467,0.0002,0.1854,0.3526,1.1186,2.1998,9.3616,1.0496,12.8229
482,0.0171,0.3064,0.7509,0.0471,0.0019,0.249,0.0002,0.0458,0.1483,0.0002,0.1474,0.353,1.0135,2.0976,9.0819,1.0335,12.4182
483,0.0167,0.2948,0.7435,0.0526,0.0033,0.2751,0.0001,0.0573,0.148,0.0001,0.145,0.3426,1.0433,2.1077,8.049,1.0368,11.398
484,0.0166,0.2272,0.7177,0.0611,0.0034,0.2532,0.0001,0.0559,0.1513,0.0002,0.1442,0.3343,1.022,1.9945,8.0583,1.0302,11.2918
485,0.0174,0.2461,0.7306,0.0527,0.0021,0.2609,0.0002,0.0621,0.1508,0.0002,0.1384,0.341,1.0281,2.0318,8.0683,1.0396,11.3439
486,0.0167,0.291,0.7196,0.055,0.0039,0.2534,0.0001,0.0454,0.1505,0.0001,0.1532,0.34,1.0226,2.0604,7.9984,1.0142,11.2779
487,0.0159,0.2773,0.7321,0.0565,0.0034,0.251,0.0001,0.0486,0.1477,0.0001,0.1473,0.3244,0.9998,2.0339,8.0653,1.0343,11.338
488,0.0166,0.1149,0.7464,0.056,0.0019,0.2471,0.0001,0.0592,0.1498,0.0002,0.1368,0.3401,1.012,1.9039,14.4517,1.9044,18.4782
489,0.0168,0.3006,0.7575,0.0581,0.0039,0.2591,0.0002,0.0488,0.1509,0.0002,0.1501,0.3621,1.0541,2.1375,8.8743,1.0358,12.2584
490,0.0175,0.2986,0.7194,0.0552,0.0031,0.246,0.0001,0.0535,0.1481,0.0003,0.1493,0.3447,1.0191,2.0655,8.1234,1.0312,11.4254
491,0.0171,0.3473,0.7199,0.068,0.0041,0.2567,0.0001,0.0478,0.1527,0.0002,0.1503,0.3309,1.0321,2.127,8.038,1.028,11.3984
492,0.0217,0.2764,0.734,0.0619,0.0036,0.2558,0.0001,0.0544,0.1502,0.0002,0.1473,0.326,1.0196,2.0614,7.9758,1.028,11.2716
493,0.0169,0.2934,0.7112,0.0617,0.0034,0.255,0.0001,0.0535,0.1485,0.0002,0.1499,0.3382,1.028,2.0588,8.0236,1.0262,11.314
494,0.0184,0.2908,0.7231,0.0619,0.0018,0.2486,0.0002,0.0526,0.1411,0.0002,0.1471,0.3458,1.0188,2.0605,8.0539,1.0261,11.35
495,0.0172,0.2939,0.7214,0.0546,0.0021,0.2569,0.0001,0.0526,0.1528,0.0002,0.1341,0.334,1.0069,2.0485,8.0428,1.0245,11.3205
496,0.0204,0.1735,0.758,0.0506,0.0028,0.3052,0.0001,0.0482,0.1375,0.0002,0.1831,0.3553,1.1028,2.0668,12.5321,1.0124,15.8504
497,0.0182,0.3109,0.7644,0.0586,0.0019,0.2639,0.0001,0.0466,0.153,0.0003,0.1489,0.3433,1.0372,2.1437,10.1049,1.009,13.4746
498,0.0173,0.3639,0.7739,0.0579,0.0017,0.2925,0.0001,0.0466,0.1438,0.0002,0.1923,0.3392,1.0861,2.2505,8.0016,1.0226,11.4799
499,0.0165,0.2817,0.7212,0.0538,0.0016,0.2442,0.0001,0.0543,0.1483,0.0001,0.1437,0.3287,0.9934,2.022,8.1119,1.0404,11.3799
500,0.0171,0.2978,0.7348,0.0562,0.0033,0.2637,0.0001,0.0552,0.1505,0.0002,0.1493,0.3292,1.0304,2.1078,8.0735,1.0041,11.3894
501,0.0169,0.3056,0.7281,0.0578,0.0043,0.256,0.0001,0.0503,0.1522,0.0002,0.1369,0.3452,1.0208,2.0805,8.0054,1.0017,11.2928
502,0.0173,0.287,0.731,0.0542,0.0029,0.2568,0.0002,0.0553,0.1515,0.0002,0.1489,0.3332,1.0229,2.0675,7.9825,1.0127,11.2706
503,0.0171,0.2726,0.721,0.0549,0.0037,0.2475,0.0001,0.0539,0.1495,0.0002,0.1361,0.3241,0.9874,2.0085,8.0936,1.0029,11.3126
504,0.0211,0.2112,0.755,0.0562,0.0024,0.287,0.0001,0.0468,0.1455,0.0001,0.184,0.341,1.0789,2.0794,10.4771,1.2847,14.0416
505,0.0167,0.2494,0.7459,0.0561,0.0021,0.2507,0.0001,0.0484,0.1503,0.0001,0.152,0.3446,1.0183,2.0408,9.9731,1.0192,13.2374
506,0.0176,0.2869,0.7062,0.0601,0.0014,0.2417,0,0.0424,0.1431,0.0001,0.1409,0.3416,0.9824,2.0002,8.0347,1.0263,11.2679
507,0.0169,0.36,0.7016,0.0518,0.0015,0.2848,0.0001,0.0501,0.1463,0.0001,0.1903,0.3316,1.0683,2.154,8.0559,1.0202,11.4348
508,0.0162,0.2824,0.7146,0.0522,0.0015,0.2425,0.0001,0.0496,0.1459,0.0001,0.1387,0.3186,0.9579,1.9782,8.2944,1.0232,11.5034
509,0.0173,0.2231,0.7446,0.0597,0.0039,0.3146,0.0002,0.0478,0.15,0.0002,0.2022,0.345,1.146,2.1402,8.0318,1.0161,11.3948
510,0.0169,0.2972,0.7474,0.0557,0.0023,0.2502,0.0001,0.0551,0.1489,0.0002,0.1398,0.3239,0.9951,2.0661,7.9413,0.9967,11.2106
511,0.0171,0.2886,0.7211,0.0528,0.0038,0.2481,0.0002,0.0519,0.1505,0.0002,0.1486,0.3217,0.9961,2.0341,7.9712,1.0017,11.2131
512,0.0193,0.1601,0.753,0.0574,0.0017,0.2843,0.0001,0.0454,0.1399,0.0002,0.1858,0.3197,1.0547,2.0007,8.7114,1.0141,11.9531
513,0.0179,0.2556,0.7394,0.0595,0.004,0.2556,0.0001,0.0512,0.152,0.0002,0.1401,0.3466,1.0306,2.0542,8.1624,1.026,11.455
514,0.0185,0.2423,0.7272,0.059,0.0023,0.2629,0.0001,0.0603,0.1495,0.0002,0.1406,0.3311,1.0249,2.0221,8.1244,1.019,11.3815
515,0.016,0.2327,0.7264,0.055,0.0045,0.3223,0.0001,0.0446,0.1537,0.0002,0.1932,0.3325,1.1263,2.11,8.4549,1.0139,11.7869
516,0.0167,0.3947,0.7242,0.0597,0.0037,0.2798,0.0001,0.0652,0.1614,0.0003,0.1545,0.3402,1.0892,2.2336,8.1356,1.0127,11.5905
517,0.0176,0.3771,0.7049,0.0609,0.0055,0.2618,0.0001,0.0671,0.1497,0.0001,0.1391,0.3385,1.0434,2.153,8.0139,1.0047,11.3821
518,0.0168,0.2861,0.6983,0.0548,0.0015,0.2876,0.0001,0.0466,0.1443,0.0001,0.1876,0.326,1.0584,2.0695,7.9546,1.0042,11.2332
519,0.0161,0.2832,0.6779,0.0546,0.0015,0.2373,0.0001,0.0438,0.1462,0.0002,0.1435,0.331,0.9674,1.9503,8.0145,1.0123,11.1926
