0,0.8485,3.5624
1,0.6276,2.7282
2,0.5963,2.6499
3,0.607,2.6788
4,0.6129,2.885
5,0.6035,2.7159
6,0.5981,2.729
7,0.5959,2.7303
8,0.8916,3.5439
9,0.6139,2.7871
10,0.6103,2.7839
11,0.603,2.773
12,0.6142,2.8496
13,0.6184,2.8458
14,0.6203,2.8617
15,0.6249,2.8624
16,0.8323,3.9106
17,0.6377,2.9284
18,0.6314,2.95
19,0.6438,2.9635
20,0.6492,3.0028
21,0.6553,3.0115
22,0.6618,3.0816
23,0.67,3.0812
24,0.9143,3.9388
25,0.6779,3.1763
26,0.6885,3.1696
27,0.6845,3.2291
28,0.7142,3.2975
29,0.7017,3.3253
30,0.714,3.3896
31,0.7975,3.4397
32,0.9658,4.346
33,0.7259,3.4808
34,0.7399,3.5229
35,0.7351,3.55
36,0.7373,3.567
37,0.7464,3.5761
38,0.7356,3.64
39,0.7554,3.666
40,1.1587,4.6315
41,0.7705,3.7317
42,0.7694,3.7316
43,0.7708,3.7385
44,0.7657,3.7172
45,0.7742,3.7415
46,0.7782,3.7441
47,0.7855,3.7351
48,1.1638,4.7069
49,0.7762,3.7637
50,0.7788,3.7677
51,0.7799,3.7722
52,0.7836,3.7709
53,0.7733,3.7783
54,0.7676,3.7573
55,0.7766,3.7647
56,1.0842,4.8412
57,0.7825,3.8266
58,0.7792,3.756
59,0.78,3.8418
60,0.7794,3.7992
61,0.7879,3.813
62,0.8028,3.822
63,0.7891,3.8117
64,1.1007,4.7926
65,0.7894,3.8284
66,0.7873,3.7888
67,0.8223,3.9456
68,0.7821,3.8289
69,0.7994,3.8497
70,0.7851,3.8193
71,0.7748,3.827
72,1.0982,4.7379
73,0.7935,3.921
74,0.7918,3.8303
75,0.7944,3.8098
76,0.7894,3.8429
77,0.807,3.8827
78,0.7767,3.7973
79,0.7935,3.8222
80,1.092,4.8583
81,0.7867,3.8451
82,0.7957,3.8653
83,0.786,3.8111
84,0.7867,3.8266
85,0.7891,3.8373
86,0.8256,3.9352
87,0.7894,3.8433
88,1.1069,4.9332
89,0.7947,3.8566
90,0.7897,3.8453
91,0.7815,3.8203
92,0.7843,3.8297
93,0.786,3.8612
94,0.7888,3.8503
95,0.7688,3.8575
96,1.0966,4.8789
97,0.7812,3.8471
98,0.7904,3.8414
99,0.7878,3.8638
100,0.7892,3.8294
101,1.1482,4.2524
102,0.7952,3.8469
103,0.7908,3.8656
104,1.1895,4.7256
105,0.807,3.8808
106,0.7953,3.8502
107,0.796,3.8684
108,0.79,3.8522
109,0.7794,3.8109
110,0.7932,3.8247
111,0.7941,3.8387
112,1.1878,4.6351
113,0.7865,3.8269
114,0.7877,3.8686
115,0.7836,3.8605
116,0.79,3.8181
117,0.7791,3.8096
118,0.7945,3.8508
119,0.786,3.8379
120,1.1781,4.8521
121,0.7956,3.8408
122,0.7897,3.8647
123,0.8001,3.8807
124,0.7926,3.8514
125,0.7883,3.8455
126,0.781,3.9065
127,0.7864,3.8415
128,1.1858,4.6294
129,0.7884,3.8896
130,0.7859,3.8557
131,0.7912,3.8282
132,0.7896,3.8172
133,0.7908,3.8652
134,0.7939,3.8289
135,0.7898,3.8326
136,1.1396,4.7392
137,0.7913,3.8483
138,0.7878,3.8067
139,0.7805,3.8103
140,0.7925,3.8189
141,0.7842,3.8078
142,0.7926,3.8712
143,0.795,3.8249
144,1.0761,4.7794
145,0.7881,3.8115
146,0.7951,3.7911
147,0.7714,3.7922
148,0.7812,3.8029
149,0.7668,3.7936
150,0.7855,3.8142
151,0.7887,3.8142
152,1.0776,4.7763
153,0.7868,3.8077
154,0.7775,3.7796
155,0.7802,3.8625
156,0.8076,3.9147
157,0.7942,4.4503
158,1.1358,4.2056
159,0.8011,3.8653
160,1.2046,4.6226
161,0.7961,3.893
162,0.7904,3.8246
163,0.7963,3.822
164,0.774,3.8069
165,0.7804,3.799
166,0.7724,3.7882
167,0.7767,3.7827
168,1.1221,4.8012
169,0.7736,3.8117
170,0.777,3.82
171,0.7769,3.8081
172,0.7728,3.7612
173,0.777,3.7973
174,0.7721,3.7688
175,0.7802,4.0811
176,1.1914,4.7086
177,0.7714,3.961
178,0.7772,3.8214
179,0.7818,3.8084
180,0.7868,3.8257
181,0.7734,3.7833
182,0.7712,3.7984
183,0.7727,3.7594
184,1.1822,4.5738
185,0.7805,3.8084
186,0.7771,3.7834
187,0.7696,3.7684
188,0.773,3.8052
189,0.7723,3.7783
190,0.7701,3.8032
191,0.7721,3.7697
192,1.0748,4.8194
193,0.7803,3.8221
194,0.7825,3.77
195,0.7659,3.7467
196,0.997,5.8434
197,0.9788,5.7104
198,0.7799,3.7629
199,0.7897,5.4942
200,1.121,4.6977
201,0.784,3.7503
202,0.8366,5.6131
203,0.7554,3.7073
204,0.7623,3.7193
205,0.7652,3.9555
206,1.025,5.3189
207,0.7751,3.7757
208,1.1098,5.2182
209,1.0934,5.0728
210,0.7644,3.7352
211,0.7663,3.7322
212,0.7588,3.7302
213,0.7555,3.7174
214,0.7563,3.7101
215,0.7595,3.7779
216,1.0591,4.7065
217,0.7636,3.7558
218,0.7643,3.7173
219,0.8008,3.7632
220,0.7703,3.837
221,0.7551,3.7261
222,0.7564,3.7412
223,0.7585,3.7176
224,1.1532,5.242
225,0.7775,3.816
226,0.773,3.75
227,0.7588,3.7901
228,0.757,3.7292
229,0.7658,3.7993
230,0.7607,3.7221
231,0.7571,3.7063
232,1.1377,4.5284
233,0.7686,3.7424
234,0.7635,3.7286
235,0.7566,4.0226
236,0.7565,3.7121
237,0.7519,3.6892
238,0.7577,3.7274
239,0.7596,3.7041
240,1.0696,4.6704
241,0.7586,3.7139
242,0.7517,3.7604
243,0.7508,3.7175
244,0.775,3.7468
245,0.7714,3.7212
246,0.7543,3.9157
247,1.0719,5.2087
248,1.1466,4.5006
249,0.7601,5.2483
250,1.0577,5.5623
251,1.0518,4.8515
252,0.7561,3.7006
253,0.7566,3.6902
254,0.7567,3.6832
255,1.0553,5.5983
256,1.0678,4.613
257,0.7517,3.6881
258,1.0466,5.4449
259,0.7481,3.672
260,0.7528,3.6844
261,0.7497,4.7723
262,0.7594,3.6842
263,0.7626,3.6892
264,1.0417,4.5275
265,0.7598,3.6865
266,0.7551,3.6864
267,0.7578,3.6656
268,0.7545,3.6932
269,0.7599,3.6857
270,0.7614,3.6856
271,0.7599,3.7113
272,1.0322,4.5091
273,0.7623,3.6809
274,0.7471,3.6585
275,0.7557,3.6706
276,0.7624,3.9014
277,0.752,3.6651
278,0.7484,3.6567
279,0.7479,3.6442
280,1.0782,4.5163
281,0.7696,3.7056
282,0.7471,3.7513
283,0.7392,3.6463
284,0.7497,3.6579
285,0.7394,3.6391
286,0.7334,3.6323
287,0.7388,3.6431
288,1.099,4.475
289,0.7529,3.6805
290,0.7438,3.655
291,0.7602,3.684
292,0.7378,3.6352
293,0.7361,3.6453
294,0.7281,3.6142
295,0.7511,3.6389
296,1.0428,4.5352
297,0.7297,3.6245
298,0.7428,3.6096
299,0.7374,3.6894
300,0.7398,3.6737
301,0.7289,3.6513
302,0.7417,3.604
303,0.7289,3.6007
304,1.0305,4.6131
305,0.7398,3.6012
306,0.7313,3.5937
307,0.7396,5.3082
308,0.8921,3.7448
309,0.7369,3.6236
310,0.7302,3.6063
311,0.9847,5.4726
312,1.0475,4.4357
313,0.7466,3.6164
314,0.7589,5.2541
315,1.047,5.5608
316,1.0714,5.6102
317,1.0004,5.5777
318,1.1363,4.8944
319,0.7401,3.6231
320,1.1117,4.3031
321,0.745,3.6304
322,0.7316,3.5904
323,0.7336,3.5807
324,0.7353,3.5463
325,0.7227,3.5327
326,0.7315,3.5699
327,0.7281,3.516
328,1.0356,4.4833
329,0.7287,3.5424
330,0.7236,3.5351
331,0.7376,3.5395
332,0.7184,3.5034
333,0.7212,3.5171
334,0.7297,3.5298
335,0.7279,3.8322
336,1.1185,4.4039
337,0.719,3.5348
338,0.7554,3.5973
339,0.7488,3.5532
340,0.7418,3.5533
341,0.7264,3.5426
342,0.7211,3.5196
343,0.7305,3.5149
344,1.0345,4.2219
345,0.7307,3.573
346,0.734,3.5395
347,0.7395,3.6215
348,0.7357,3.5671
349,0.7506,3.5351
350,0.7285,3.5623
351,0.7984,3.5863
352,1.0881,4.2484
353,0.7582,3.5721
354,0.7375,3.51
355,0.7449,3.5363
356,0.7409,3.5387
357,0.7448,3.5364
358,0.7618,3.5678
359,0.7517,3.5672
360,1.0558,4.4863
361,0.7503,3.5569
362,0.7425,3.5508
363,0.7728,3.5553
364,0.7524,3.5229
365,0.7654,3.5357
366,0.7661,3.5255
367,0.7586,3.5613
368,1.0214,4.3375
369,0.7768,3.5252
370,0.7547,3.5078
371,0.76,3.4923
372,0.771,3.5076
373,0.7612,3.498
374,0.7689,3.511
375,0.7606,3.495
376,1.0326,4.4752
377,0.7831,3.5472
378,0.7805,3.5556
379,0.7837,3.4908
380,0.7703,3.4961
381,0.7776,3.4961
382,0.7862,3.481
383,0.7807,3.5003
384,1.015,4.4005
385,0.7798,3.505
386,0.7851,3.4863
387,0.7833,3.5028
388,0.7942,3.4915
389,0.8014,3.5087
390,0.7916,3.5156
391,0.7941,3.4925
392,1.0309,4.4276
393,0.801,3.4962
394,0.7988,3.4728
395,0.9889,4.501
396,0.8236,3.5366
397,0.8302,3.5837
398,0.8226,3.5709
399,0.8187,3.5672
400,1.0202,4.3848
401,0.8071,3.536
402,0.8031,3.5118
403,0.8172,3.5301
404,0.8047,3.4705
405,0.8111,3.5073
406,0.8109,3.4742
407,0.811,3.5386
408,1.0493,4.2325
409,0.9019,3.6211
410,0.8341,3.5388
411,0.8254,3.5206
412,0.8407,3.5329
413,0.9611,3.8042
414,0.8354,3.54
415,0.835,3.5409
416,1.0986,4.5196
417,0.8381,3.5931
418,0.8418,3.5812
419,0.9561,3.6934
420,0.845,3.604
421,0.8333,3.6012
422,0.8437,3.6481
423,0.8388,3.6375
424,1.1775,4.5833
425,0.8474,3.6683
426,0.8417,3.6319
427,0.8387,3.7203
428,0.8378,3.6552
429,0.8581,3.6837
430,0.8384,3.68
431,0.8358,3.6609
432,1.053,4.6295
433,0.8441,3.6611
434,0.8454,3.6666
435,0.8452,3.6526
436,0.8421,3.6567
437,0.8446,3.6745
438,0.8451,3.6613
439,0.844,3.6661
440,1.105,4.5982
441,0.8388,3.6841
442,0.9048,3.7701
443,0.833,3.6282
444,0.8351,3.6446
445,0.8248,3.604
446,0.8327,3.6397
447,0.8339,3.6236
448,1.1529,4.3769
449,0.8443,3.6625
450,0.8392,3.6041
451,0.8261,3.6041
452,0.8378,3.5785
453,0.8239,3.5854
454,0.8188,3.5629
455,0.8242,3.5699
456,1.0556,4.5551
457,0.8303,3.5982
458,0.8162,3.5714
459,0.8218,3.5672
460,0.8216,3.5352
461,0.8243,3.5248
462,0.8213,3.5253
463,0.8201,3.507
464,1.0865,4.5626
465,0.8296,3.4964
466,0.8305,3.4954
467,0.8341,3.8434
468,0.8301,3.4825
469,0.8197,3.4689
470,0.8174,3.4461
471,0.8201,3.4416
472,1.1679,4.2268
473,0.8212,3.4888
474,0.8301,3.4513
475,0.8188,3.4211
476,0.8154,3.4335
477,0.8285,3.455
478,0.815,3.4542
479,0.8094,3.3897
480,0.9472,4.4552
481,0.8197,3.4436
482,0.8552,3.4474
483,0.8164,3.3986
484,0.8111,3.3902
485,0.8144,3.385
486,0.81,3.386
487,0.8072,3.3776
488,0.9493,4.2238
489,0.8345,3.4097
490,0.817,3.4646
491,0.8152,3.3831
492,0.8165,3.4106
493,0.8175,3.3818
494,0.8104,3.388
495,0.8111,3.374
496,0.9037,4.3729
497,0.8128,3.4807
498,0.8333,3.409
499,0.8133,3.4027
500,0.8142,3.3961
501,0.8123,3.3948
502,0.817,3.3995
503,0.8143,3.397
504,1.0959,4.483
505,0.8283,3.416
506,0.8255,3.4269
507,0.8218,3.4268
508,0.8214,3.4802
509,0.8173,3.4073
510,0.8198,3.4219
511,0.81,3.4046
512,0.9381,4.4604
513,0.8265,3.4522
514,0.8164,3.4413
515,0.8195,3.4266
516,0.8161,3.4306
517,0.8133,3.437
518,0.8215,3.4299
519,0.8196,3.4895
