,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
0,0.0065,0.1922,0.6412,0.0531,0.0022,0.2566,0.0001,0.0438,0.1266,0.0002,0.0738,0.2639,0.8493,1.7012,1.6669,0.2516,3.674
1,0.0061,0.2133,0.6029,0.0552,0.0021,0.2899,0.0001,0.051,0.1085,0.0002,0.1249,0.2411,0.892,1.7246,1.7046,0.2483,3.7506
2,0.0062,0.2185,0.5828,0.049,0.0025,0.238,0.0002,0.0497,0.106,0.0002,0.0741,0.2487,0.7871,1.6045,1.8283,0.2528,3.7588
3,0.0061,0.2135,0.5929,0.0499,0.0018,0.2287,0.0001,0.0478,0.1074,0.0002,0.0813,0.2532,0.7882,1.6092,2.2614,0.2455,4.1856
4,0.0059,0.2178,0.5635,0.044,0.0017,0.2159,0.0001,0.0442,0.1034,0.0002,0.0764,0.2428,0.7402,1.5371,1.6055,0.3556,3.5718
5,0.0062,0.202,0.557,0.0442,0.0015,0.2187,0,0.0515,0.1088,0.0001,0.0713,0.2273,0.733,1.5034,1.5315,0.2501,3.3521
6,0.006,0.2002,0.5219,0.0461,0.0014,0.2195,0,0.0434,0.1053,0.0002,0.075,0.2212,0.7208,1.4533,1.5633,0.2717,3.3536
7,0.0056,0.2053,0.548,0.0533,0.0016,0.2688,0.0001,0.0485,0.1042,0.0002,0.1219,0.2433,0.8525,1.6221,1.57,0.2797,3.5418
8,0.0062,0.0851,0.5954,0.055,0.0023,0.2344,0.0001,0.0488,0.1149,0.0002,0.077,0.2498,0.8051,1.5035,2.2418,0.2882,4.1099
9,0.0064,0.2146,0.6004,0.0555,0.0038,0.2858,0.0002,0.0488,0.1116,0.0002,0.1223,0.2454,0.8938,1.7236,2.6091,0.2863,4.6926
10,0.0059,0.2156,0.5909,0.0567,0.0041,0.2774,0.0001,0.0484,0.1099,0.0003,0.1235,0.2414,0.8847,1.7068,1.6379,0.289,3.7081
11,0.0059,0.2091,0.5942,0.0598,0.0019,0.2749,0.0001,0.0483,0.1096,0.0002,0.1218,0.2499,0.8866,1.705,1.7611,0.285,3.8256
12,0.0062,0.2163,0.6086,0.0578,0.0019,0.2304,0.0001,0.0484,0.1086,0.0003,0.0771,0.2602,0.8052,1.6461,1.7646,0.295,3.7816
13,0.0061,0.211,0.5917,0.0561,0.0037,0.2791,0.0001,0.048,0.1226,0.0002,0.1225,0.2467,0.8939,1.7124,1.6973,0.2813,3.7632
14,0.0058,0.207,0.5311,0.0525,0.0014,0.2621,0.0001,0.0437,0.123,0.0001,0.1163,0.2381,0.8497,1.5986,1.6646,0.2873,3.6219
15,0.006,0.2113,0.5919,0.0557,0.0033,0.2782,0.0002,0.0486,0.1243,0.0002,0.1188,0.2332,0.8816,1.7019,1.688,0.4054,3.8675
16,0.0067,0.1726,0.6149,0.0601,0.0021,0.2499,0.0001,0.0505,0.118,0.0002,0.088,0.2482,0.834,1.641,2.1256,0.2956,4.1445
17,0.0061,0.2155,0.5943,0.0615,0.0032,0.2844,0.0001,0.0515,0.1285,0.0003,0.1262,0.2444,0.9195,1.7436,1.8292,0.2937,3.9441
18,0.0061,0.2059,0.5755,0.0592,0.0025,0.2903,0.0001,0.047,0.1233,0.0003,0.1276,0.2409,0.9089,1.7039,1.8593,0.2961,3.9351
19,0.0061,0.2124,0.5822,0.0628,0.0026,0.3044,0.0001,0.053,0.1333,0.0001,0.124,0.2492,0.9478,1.7578,1.89,0.2987,4.0217
20,0.006,0.2128,0.5982,0.0593,0.0019,0.3205,0.0001,0.0517,0.1335,0.0001,0.1189,0.2417,0.9431,1.7683,2.3414,0.2979,4.48
21,0.0058,0.207,0.5746,0.0621,0.0016,0.293,0,0.0548,0.1323,0.0002,0.1177,0.2508,0.9249,1.7189,1.8609,0.2942,3.9441
22,0.0057,0.217,0.5471,0.0545,0.0014,0.2846,0.0001,0.0445,0.1306,0.0002,0.1162,0.2379,0.8795,1.6556,1.8753,0.2872,3.8876
23,0.0063,0.2094,0.5464,0.0523,0.0016,0.2395,0.0001,0.0435,0.1308,0.0002,0.0742,0.2395,0.795,1.5631,1.8667,0.2914,3.7909
24,0.0068,0.1734,0.5633,0.054,0.0017,0.2806,0.0002,0.0449,0.1221,0.0002,0.1245,0.2277,0.8712,1.6279,3.1119,0.454,5.276
25,0.0059,0.2183,0.5975,0.0578,0.0019,0.3195,0.0002,0.0462,0.1523,0.0002,0.1269,0.255,0.9796,1.8089,2.0891,0.2886,4.2603
26,0.0061,0.2141,0.5837,0.0606,0.0038,0.3002,0.0001,0.0497,0.1337,0.0002,0.1216,0.2439,0.9331,1.7453,2.4931,0.2874,4.5978
27,0.006,0.21,0.5757,0.0559,0.004,0.3146,0.0001,0.0497,0.1423,0.0002,0.1273,0.252,0.9654,1.7643,2.0611,0.2887,4.1826
28,0.0059,0.2038,0.574,0.0572,0.0031,0.297,0.0001,0.0488,0.1336,0.0002,0.1253,0.2358,0.9217,1.7137,2.0784,0.2812,4.1435
29,0.006,0.2135,0.5891,0.059,0.0018,0.3049,0.0001,0.0459,0.141,0.0003,0.1246,0.2389,0.9363,1.7545,2.0996,0.2891,4.213
30,0.0059,0.1871,0.5793,0.0588,0.0039,0.2962,0.0001,0.0506,0.1308,0.0003,0.1229,0.2301,0.9124,1.6936,2.1621,0.3154,4.2415
31,0.006,0.2138,0.5846,0.053,0.0039,0.2516,0.0002,0.0532,0.1423,0.0002,0.0786,0.2307,0.8331,1.6473,2.1333,0.2926,4.142
32,0.0068,0.17,0.5902,0.0617,0.006,0.3038,0.0001,0.0479,0.1302,0.0003,0.1219,0.2461,0.9371,1.7171,3.3414,0.2966,5.4367
33,0.0061,0.2276,0.6038,0.0511,0.0018,0.2999,0.0001,0.0455,0.1288,0.0003,0.1263,0.2482,0.9209,1.7675,2.2898,0.2977,4.4271
34,0.0063,0.2143,0.583,0.0582,0.0024,0.3108,0.0001,0.0468,0.1377,0.0002,0.1356,0.2562,0.9659,1.8217,2.4152,0.2984,4.6067
35,0.0061,0.2051,0.5722,0.057,0.0032,0.3032,0.0001,0.0504,0.1342,0.0002,0.1264,0.2471,0.9421,1.7337,3.342,0.5447,5.687
36,0.006,0.2032,0.5745,0.0593,0.0033,0.2943,0.0001,0.0496,0.1338,0.0001,0.1261,0.2566,0.9405,1.7322,4.0022,0.5338,6.335
37,0.0061,0.214,0.6126,0.0556,0.0031,0.3214,0.0002,0.045,0.1493,0.0002,0.1308,0.2404,0.9671,1.8099,2.3439,0.3061,4.5266
38,0.0059,0.2046,0.5527,0.0537,0.0016,0.2996,0.0001,0.043,0.129,0.0002,0.1265,0.236,0.9019,1.6736,3.9778,0.5057,6.2287
39,0.0062,0.2194,0.6156,0.0583,0.0027,0.3078,0.0002,0.0498,0.1319,0.0003,0.1291,0.25,0.9516,1.8014,2.4566,0.3094,4.6383
40,0.0068,0.176,0.5785,0.059,0.002,0.2985,0.0002,0.0469,0.1259,0.0002,0.1278,0.2468,0.927,1.7015,4.3215,0.5745,6.677
41,0.0061,0.229,0.5942,0.0637,0.002,0.3082,0.0001,0.0576,0.1327,0.0002,0.131,0.24,0.9545,1.7932,2.8661,0.3251,5.0562
42,0.0062,0.21,0.5557,0.0548,0.002,0.3017,0.0001,0.0571,0.1351,0.0002,0.1326,0.2551,0.9563,1.7371,2.4834,0.3194,4.6093
43,0.006,0.2102,0.5728,0.0587,0.0035,0.2968,0.0001,0.0497,0.1297,0.0002,0.1339,0.2332,0.9253,1.7235,2.5531,0.4826,4.8276
44,0.0058,0.2154,0.5822,0.0519,0.0019,0.3014,0.0001,0.0514,0.1357,0.0002,0.1257,0.2544,0.9412,1.7549,3.5782,0.3152,5.717
45,0.0058,0.209,0.5628,0.0516,0.0017,0.2987,0.0001,0.0438,0.1323,0.0001,0.119,0.25,0.9087,1.6951,2.4633,0.3213,4.5461
46,0.0057,0.2091,0.5673,0.0543,0.0015,0.2837,0.0001,0.0463,0.1273,0.0002,0.1249,0.2438,0.8908,1.678,3.3522,0.579,5.6805
47,0.0059,0.2128,0.5632,0.0558,0.0015,0.2923,0,0.0518,0.1292,0.0001,0.1206,0.2523,0.9126,1.7011,2.8272,0.3192,4.914
48,0.0064,0.0786,0.552,0.0535,0.0015,0.2857,0,0.0465,0.123,0.0002,0.1289,0.2437,0.892,1.5351,3.9066,0.5739,6.0807
49,0.0057,0.2086,0.5568,0.0535,0.0014,0.3139,0.0001,0.0543,0.1365,0.0003,0.1287,0.2498,0.9629,1.7386,3.8495,0.5045,6.1618
50,0.006,0.2135,0.5849,0.0549,0.002,0.3013,0.0001,0.0487,0.13,0.0002,0.127,0.2515,0.9332,1.7476,2.4637,0.3957,4.6755
51,0.0063,0.2238,0.5977,0.0512,0.0022,0.3585,0.0001,0.0505,0.1312,0.0002,0.1299,0.2392,0.9821,1.8208,3.6261,0.5798,6.0976
52,0.0062,0.2178,0.5871,0.0621,0.0033,0.3087,0.0001,0.0508,0.1307,0.0002,0.1231,0.2363,0.9331,1.7527,3.9342,0.4433,6.2013
53,0.0061,0.2175,0.5906,0.0599,0.0024,0.303,0.0001,0.0453,0.1438,0.0002,0.1207,0.2432,0.9377,1.7625,3.2671,0.3225,5.4248
54,0.0059,0.2161,0.5898,0.0555,0.0021,0.3025,0.0001,0.0502,0.1342,0.0003,0.1319,0.2417,0.9381,1.7574,4.3523,0.5534,6.7294
55,0.006,0.2056,0.5862,0.0567,0.0039,0.293,0.0001,0.0492,0.1267,0.0002,0.1232,0.2444,0.9165,1.7231,2.4714,0.3223,4.5835
56,0.0063,0.1759,0.585,0.0549,0.004,0.3045,0.0001,0.0508,0.1232,0.0003,0.1387,0.2393,0.9349,1.7126,4.2476,0.5808,6.6142
57,0.0061,0.2185,0.5778,0.0559,0.0032,0.2988,0.0001,0.052,0.1308,0.0003,0.1304,0.2426,0.9355,1.747,2.5989,0.3347,4.751
58,0.0061,0.2055,0.6007,0.0557,0.0019,0.2454,0.0001,0.0492,0.1288,0.0002,0.0826,0.26,0.8428,1.6622,2.9303,0.3308,4.9968
59,0.0062,0.2272,0.5767,0.0614,0.0026,0.3113,0.0001,0.0492,0.1329,0.0003,0.1434,0.2506,0.9724,1.7915,3.6703,0.3299,5.8614
60,0.0061,0.2123,0.5941,0.0556,0.0032,0.3012,0.0001,0.0508,0.1292,0.0002,0.1302,0.2521,0.9419,1.7644,2.8747,0.3237,5.0315
61,0.0058,0.2059,0.5763,0.055,0.0019,0.2915,0.0001,0.0483,0.124,0.0002,0.1247,0.2384,0.9032,1.7002,2.969,0.5833,5.3202
62,0.0059,0.2093,0.5975,0.0556,0.0028,0.284,0.0001,0.0457,0.1249,0.0003,0.1236,0.2323,0.8873,1.7086,3.2925,0.3266,5.3957
63,0.0059,0.2083,0.5703,0.0585,0.0035,0.2908,0.0001,0.0583,0.1312,0.0003,0.1245,0.2635,0.9503,1.7445,2.4923,0.3234,4.6276
64,0.0068,0.0854,0.6207,0.0577,0.0035,0.2892,0.0001,0.0469,0.1159,0.0002,0.1282,0.2625,0.9235,1.6483,4.6314,0.6044,6.9621
65,0.006,0.2188,0.6,0.0597,0.0028,0.2849,0.0001,0.0507,0.1249,0.0002,0.1298,0.2487,0.9226,1.758,2.6238,0.3325,4.7898
66,0.0063,0.2153,0.6,0.0541,0.0019,0.2882,0.0001,0.0458,0.1271,0.0003,0.1255,0.2401,0.902,1.7313,3.0606,0.5822,5.4492
67,0.0062,0.2237,0.6027,0.0577,0.0023,0.2983,0.0001,0.0454,0.1283,0.0002,0.1222,0.2505,0.9242,1.7663,4.0195,0.3252,6.1822
68,0.0061,0.2261,0.6096,0.057,0.0038,0.2592,0.0002,0.0484,0.1291,0.0002,0.0832,0.2531,0.8529,1.7042,2.6587,0.3625,4.7925
69,0.0062,0.2152,0.5879,0.057,0.0038,0.2886,0.0001,0.0499,0.1305,0.0003,0.1425,0.2764,0.9725,1.7909,4.7971,0.6267,7.2865
70,0.0057,0.23,0.5945,0.0589,0.0023,0.2384,0.0001,0.0502,0.1282,0.0003,0.088,0.245,0.8301,1.6712,4.6389,0.5295,6.9264
71,0.0059,0.228,0.6487,0.0537,0.0017,0.2683,0.0001,0.0454,0.1235,0.0002,0.1233,0.2461,0.8728,1.7681,2.4835,0.3231,4.6424
72,0.0059,0.2169,0.6018,0.057,0.0018,0.2915,0.0001,0.0499,0.1146,0.0002,0.1222,0.2279,0.8818,1.7199,3.3293,0.3317,5.4518
73,0.0061,0.2199,0.6119,0.0621,0.0022,0.2414,0.0002,0.0503,0.1289,0.0003,0.0815,0.2601,0.8482,1.6981,2.5686,0.3265,4.6643
74,0.006,0.2127,0.6015,0.0593,0.0026,0.2377,0.0001,0.0485,0.1262,0.0002,0.0826,0.2484,0.8259,1.6557,2.6129,0.3343,4.6755
75,0.0062,0.218,0.5769,0.0598,0.0016,0.2679,0.0001,0.0449,0.1239,0.0002,0.132,0.2425,0.8835,1.6951,3.0422,0.3265,5.1345
76,0.0058,0.2039,0.5451,0.0549,0.0015,0.2699,0.0001,0.0425,0.1227,0.0001,0.1303,0.2493,0.8802,1.6395,2.5559,0.3306,4.5933
77,0.0058,0.2054,0.5433,0.0515,0.0015,0.2704,0.0001,0.0433,0.1223,0.0002,0.1241,0.2354,0.8574,1.6182,2.5021,0.3293,4.5165
78,0.0058,0.2039,0.5373,0.0556,0.0015,0.2197,0,0.0509,0.1249,0.0001,0.077,0.2258,0.7642,1.5156,2.5123,0.3302,4.4255
79,0.006,0.2058,0.5471,0.0536,0.0015,0.2489,0.0001,0.0505,0.1305,0.0001,0.0828,0.2348,0.8135,1.5805,2.5047,0.3341,4.487
80,0.0059,0.1664,0.5635,0.0558,0.0035,0.2851,0.0001,0.0538,0.1145,0.0002,0.1291,0.2582,0.9144,1.6565,4.5539,0.3271,6.6078
81,0.0059,0.2197,0.6108,0.055,0.0034,0.2353,0.0001,0.0453,0.1264,0.0003,0.0822,0.246,0.8148,1.6637,2.5215,0.325,4.5779
82,0.0058,0.2062,0.5824,0.0535,0.0036,0.2345,0.0001,0.047,0.1299,0.0002,0.0853,0.2421,0.8155,1.6175,2.5183,0.3256,4.5289
83,0.0059,0.2096,0.5813,0.0547,0.0035,0.2806,0.0001,0.0486,0.1244,0.0002,0.1225,0.2422,0.8952,1.7032,2.5313,0.3282,4.6303
84,0.0059,0.2126,0.5701,0.0529,0.0032,0.2366,0.0001,0.0506,0.1295,0.0002,0.0838,0.2519,0.8289,1.628,2.5168,0.3338,4.5496
85,0.006,0.2074,0.5727,0.0549,0.0022,0.2862,0.0001,0.0466,0.1234,0.0001,0.129,0.2444,0.9052,1.7001,2.524,0.3318,4.6238
86,0.0062,0.2053,0.5576,0.0603,0.0039,0.2275,0.0001,0.0492,0.1251,0.0002,0.0829,0.2358,0.803,1.5817,2.5367,0.3335,4.5209
87,0.0059,0.2116,0.5785,0.0585,0.0017,0.2304,0.0002,0.0601,0.1305,0.0002,0.0835,0.2515,0.8355,1.641,2.5144,0.3278,4.5518
88,0.0063,0.1819,0.618,0.0628,0.0019,0.2892,0.0002,0.0559,0.1181,0.0002,0.1295,0.2459,0.9234,1.7425,3.0103,0.3297,5.1586
89,0.0063,0.2331,0.5878,0.0594,0.002,0.2927,0.0001,0.0539,0.1274,0.0002,0.135,0.2519,0.9486,1.7856,3.3655,0.3273,5.5514
90,0.0057,0.2081,0.5832,0.0533,0.0023,0.2282,0.0001,0.0477,0.1256,0.0002,0.0829,0.235,0.7924,1.599,2.531,0.3264,4.5254
91,0.0059,0.2094,0.5645,0.0654,0.0038,0.2404,0.0001,0.0459,0.1268,0.0002,0.0843,0.2433,0.83,1.6194,2.5097,0.3319,4.5291
92,0.0062,0.2034,0.5813,0.0539,0.0038,0.2347,0.0002,0.0467,0.125,0.0003,0.0815,0.2544,0.8202,1.62,2.5126,0.328,4.5288
93,0.0059,0.2109,0.5928,0.0536,0.0018,0.2921,0.0001,0.0448,0.1256,0.0003,0.1283,0.2433,0.9092,1.7281,2.5157,0.3307,4.646
94,0.006,0.2093,0.5673,0.0594,0.0037,0.2801,0.0001,0.0496,0.13,0.0002,0.1285,0.247,0.9166,1.7094,2.5428,0.3292,4.649
95,0.0062,0.2138,0.578,0.0552,0.005,0.2774,0.0001,0.0505,0.1269,0.0002,0.1265,0.254,0.9156,1.7238,2.5109,0.3274,4.6306
96,0.0067,0.1781,0.5963,0.0494,0.0021,0.2494,0.0001,0.0536,0.1229,0.0002,0.086,0.2567,0.8452,1.6395,3.1121,0.3336,5.1628
97,0.0062,0.2174,0.5876,0.0572,0.0018,0.2331,0.0001,0.0454,0.1214,0.0001,0.0846,0.243,0.7975,1.6142,2.6114,0.3337,4.6333
98,0.0065,0.2115,0.5496,0.0566,0.0034,0.2384,0.0001,0.0476,0.1291,0.0001,0.0832,0.2424,0.8163,1.5891,2.6528,0.3289,4.6433
99,0.0061,0.209,0.5678,0.0561,0.0017,0.2347,0.0001,0.0559,0.1249,0.0001,0.0812,0.2573,0.8254,1.6144,2.6247,0.3381,4.6481
100,0.0062,0.2034,0.5542,0.0541,0.0015,0.2783,0,0.0462,0.13,0.0002,0.1321,0.2545,0.9089,1.6793,2.6207,0.3356,4.7062
101,0.006,0.2084,0.5703,0.0556,0.002,0.2332,0.0001,0.0462,0.126,0.0002,0.0809,0.2384,0.7962,1.6024,2.6234,0.3353,4.6324
102,0.0063,0.2068,0.5587,0.0542,0.0015,0.2694,0,0.0448,0.1213,0.0001,0.1215,0.2347,0.8567,1.6334,2.6025,0.3346,4.6407
103,0.0062,0.202,0.5476,0.0554,0.0016,0.2861,0.0001,0.0455,0.1219,0.0002,0.1231,0.2462,0.8918,1.6539,2.5154,0.3256,4.5631
104,0.007,0.1754,0.5839,0.0545,0.0021,0.2449,0.0001,0.0491,0.1187,0.0002,0.082,0.2494,0.8172,1.5935,3.3015,0.3319,5.2999
105,0.006,0.2195,0.6013,0.0548,0.0032,0.2848,0.0001,0.0458,0.1265,0.0002,0.1256,0.2595,0.9147,1.7477,3.9419,0.3254,6.0861
106,0.0061,0.2056,0.5561,0.0563,0.0015,0.2713,0.0001,0.0463,0.1235,0.0002,0.1299,0.2321,0.8713,1.646,2.5457,0.3214,4.5815
107,0.0064,0.2081,0.5681,0.0553,0.0028,0.2227,0.0001,0.0508,0.1266,0.0001,0.0816,0.2377,0.7873,1.5763,2.4999,0.3311,4.4751
108,0.0066,0.2095,0.5496,0.0537,0.0016,0.2686,0.0001,0.0538,0.1294,0.0001,0.1237,0.251,0.8917,1.6626,2.5069,0.3256,4.563
109,0.0061,0.2104,0.608,0.0542,0.002,0.2371,0.0001,0.0462,0.1334,0.0002,0.0789,0.2586,0.8314,1.6667,2.5192,0.3244,4.5776
110,0.0063,0.2048,0.565,0.0538,0.005,0.2884,0.0001,0.0452,0.1283,0.0002,0.1315,0.2335,0.9032,1.6874,2.5245,0.3335,4.613
111,0.0061,0.2072,0.5852,0.0553,0.0023,0.2329,0.0002,0.0479,0.1279,0.0002,0.0863,0.2512,0.8231,1.6332,2.5007,0.3264,4.5295
112,0.0062,0.095,0.596,0.058,0.0026,0.2932,0.0002,0.0514,0.1189,0.0002,0.1318,0.2552,0.9377,1.6464,3.2687,0.332,5.3216
113,0.0061,0.2169,0.6046,0.0563,0.0019,0.2335,0.0001,0.048,0.1283,0.0002,0.0779,0.2409,0.8043,1.642,2.5965,0.331,4.6402
114,0.0058,0.2058,0.587,0.0501,0.0018,0.2246,0.0001,0.0454,0.1322,0.0002,0.0892,0.2553,0.8135,1.6215,2.6252,0.3344,4.6528
115,0.006,0.2115,0.589,0.0573,0.0023,0.2484,0.0001,0.0497,0.1286,0.0002,0.0847,0.2395,0.8282,1.6438,2.6087,0.3288,4.6538
116,0.0061,0.2072,0.5729,0.0582,0.0017,0.2393,0.0001,0.0496,0.1272,0.0002,0.0793,0.2487,0.822,1.6178,2.628,0.3316,4.6493
117,0.0059,0.2222,0.5752,0.0621,0.0046,0.2438,0.0001,0.0549,0.1258,0.0003,0.0811,0.2689,0.8593,1.6719,2.6185,0.3305,4.6941
118,0.0059,0.2049,0.557,0.0631,0.0021,0.2359,0.0001,0.0485,0.1232,0.0002,0.0818,0.2398,0.8119,1.5869,2.5842,0.3323,4.579
119,0.006,0.2112,0.5751,0.0581,0.002,0.242,0.0002,0.0493,0.1298,0.0001,0.0832,0.2494,0.8336,1.6343,2.4908,0.3248,4.5237
120,0.0068,0.1651,0.6255,0.0531,0.0028,0.2891,0.0001,0.0507,0.1148,0.0002,0.1384,0.2419,0.91,1.7179,4.5098,0.552,6.8582
121,0.0059,0.2244,0.6,0.0542,0.0015,0.2602,0.0001,0.0447,0.1215,0.0002,0.1222,0.2195,0.8336,1.674,2.5278,0.325,4.5951
122,0.0061,0.2113,0.5323,0.052,0.0014,0.2188,0.0001,0.0493,0.1272,0.0003,0.0844,0.2508,0.8042,1.5587,2.5011,0.3279,4.4561
123,0.0062,0.2049,0.5691,0.0495,0.0018,0.229,0.0002,0.0475,0.1322,0.0002,0.0795,0.2522,0.8086,1.5977,2.4958,0.3226,4.4877
124,0.0059,0.2037,0.5766,0.0534,0.0019,0.2319,0.0002,0.0484,0.1276,0.0002,0.0828,0.2501,0.8185,1.6156,2.5103,0.3391,4.5333
125,0.0058,0.2031,0.5506,0.0539,0.0014,0.2208,0,0.0442,0.1219,0.0002,0.0777,0.2265,0.7561,1.5203,2.4918,0.3237,4.4068
126,0.0058,0.204,0.5323,0.0544,0.0014,0.2198,0.0001,0.0435,0.1244,0.0001,0.0798,0.2347,0.7671,1.5138,2.494,0.3284,4.4079
127,0.0058,0.2098,0.551,0.0538,0.0017,0.2212,0,0.0503,0.1223,0.0001,0.0794,0.2458,0.7836,1.5581,2.4971,0.3258,4.4488
